veh,logfile,line,date,time,secs,speed (mph),long,lat,x-ft,y-ft
C548,1,59760,4/20/2009,18:29:26,19485,17.0,-58.45761999999999,33.476774,-22536804,15480210
C590,1,112428,4/20/2009,18:29:27,19190,0.2,-58.377616,33.498729,-22514414,15488217
C832,1,49544,4/20/2009,18:29:27,18356,42.7,-58.40414799999999,33.497797999999996,-22521612,15487877
C548,1,59761,4/20/2009,18:29:27,19486,16.3,-58.457538,33.476755,-22536783,15480203
C590,1,112430,4/20/2009,18:29:28,19191,0.2,-58.377616,33.498728,-22514414,15488217
C832,1,49545,4/20/2009,18:29:28,18357,42.1,-58.403918000000004,33.497802,-22521549,15487879
C548,1,59916,4/20/2009,18:29:28,19487,16.3,-58.457458,33.476735999999995,-22536762,15480196
C590,1,112432,4/20/2009,18:29:29,19192,0.2,-58.377616,33.498728,-22514414,15488217
C832,1,49546,4/20/2009,18:29:29,18358,42.5,-58.403688,33.497806,-22521487,15487881
C548,1,59955,4/20/2009,18:29:29,19488,17.0,-58.457375,33.476717,-22536740,15480189
C590,1,112437,4/20/2009,18:29:30,19193,0.2,-58.377616,33.498727,-22514414,15488216
C832,1,49551,4/20/2009,18:29:30,18359,43.6,-58.403452,33.497811,-22521423,15487882
C548,1,59962,4/20/2009,18:29:30,19489,14.1,-58.457297999999994,33.476701,-22536720,15480183
C590,1,112445,4/20/2009,18:29:31,19194,0.2,-58.377616,33.498726,-22514414,15488216
C832,1,49552,4/20/2009,18:29:31,18360,44.7,-58.403214000000006,33.497816,-22521359,15487884
C548,1,60370,4/20/2009,18:29:31,19490,9.8,-58.45724,33.476688,-22536705,15480178
C590,1,112526,4/20/2009,18:29:32,19195,0.2,-58.377617,33.498725,-22514414,15488216
C832,1,49553,4/20/2009,18:29:32,18361,45.6,-58.402967000000004,33.497822,-22521292,15487886
C548,1,60371,4/20/2009,18:29:32,19491,6.7,-58.45720300000001,33.476679,-22536695,15480175
C590,1,112528,4/20/2009,18:29:33,19196,0.0,-58.377617,33.498723999999996,-22514415,15488215
C832,1,49554,4/20/2009,18:29:33,18362,46.5,-58.402715,33.497827,-22521224,15487888
C548,1,60383,4/20/2009,18:29:33,19492,6.3,-58.45717500000001,33.476671,-22536688,15480172
C590,1,112849,4/20/2009,18:29:34,19197,0.9,-58.377622,33.498723,-22514416,15488215
C832,1,49555,4/20/2009,18:29:34,18363,46.5,-58.402463,33.497832,-22521156,15487890
C548,1,60389,4/20/2009,18:29:34,19493,6.3,-58.45714699999999,33.476665000000004,-22536680,15480170
C590,1,112859,4/20/2009,18:29:35,19198,3.4,-58.377635,33.498721,-22514420,15488214
C832,1,49556,4/20/2009,18:29:35,18364,45.9,-58.402212000000006,33.497839,-22521088,15487892
C548,1,60390,4/20/2009,18:29:35,19494,6.9,-58.457116,33.476659000000005,-22536672,15480168
C590,1,112861,4/20/2009,18:29:36,19199,6.5,-58.377663,33.498717,-22514427,15488213
C832,1,49590,4/20/2009,18:29:36,18365,45.0,-58.401966,33.497845,-22521021,15487895
C548,1,60391,4/20/2009,18:29:36,19495,7.8,-58.457081,33.476652,-22536663,15480165
C590,1,112866,4/20/2009,18:29:37,19200,9.8,-58.37770999999999,33.498714,-22514440,15488212
C832,1,49860,4/20/2009,18:29:37,18366,43.6,-58.401725,33.497851000000004,-22520956,15487897
C548,1,60392,4/20/2009,18:29:37,19496,6.3,-58.457049,33.476644,-22536655,15480163
C590,1,112868,4/20/2009,18:29:38,19201,11.9,-58.377770999999996,33.498709999999996,-22514456,15488210
C832,1,49861,4/20/2009,18:29:38,18367,42.3,-58.401493,33.497858,-22520893,15487899
C548,1,60397,4/20/2009,18:29:38,19497,3.8,-58.457027,33.476638,-22536649,15480160
C590,1,112876,4/20/2009,18:29:39,19202,14.3,-58.377843999999996,33.498706,-22514476,15488209
C832,1,49862,4/20/2009,18:29:39,18368,40.9,-58.401269,33.497864,-22520832,15487902
C548,1,60398,4/20/2009,18:29:39,19498,3.4,-58.457013,33.476634000000004,-22536645,15480159
C590,1,112878,4/20/2009,18:29:40,19203,15.4,-58.377926,33.498703000000006,-22514499,15488208
C832,1,49863,4/20/2009,18:29:40,18369,39.6,-58.40105200000001,33.497871,-22520773,15487904
C548,1,60399,4/20/2009,18:29:40,19499,4.0,-58.456997,33.476631,-22536641,15480158
C590,1,112880,4/20/2009,18:29:41,19204,17.4,-58.378017,33.4987,-22514523,15488206
C832,1,49864,4/20/2009,18:29:41,18370,38.7,-58.40084,33.497876,-22520716,15487906
C548,1,60460,4/20/2009,18:29:41,19500,5.8,-58.45697199999999,33.476625,-22536635,15480156
C590,1,112882,4/20/2009,18:29:42,19205,19.7,-58.37812099999999,33.498695,-22514552,15488205
C832,1,49865,4/20/2009,18:29:42,18371,38.5,-58.400632,33.497883,-22520659,15487909
C548,1,60466,4/20/2009,18:29:42,19501,9.8,-58.456928000000005,33.476615,-22536623,15480152
C590,1,112890,4/20/2009,18:29:43,19206,21.9,-58.378237,33.49869,-22514583,15488203
C832,1,49868,4/20/2009,18:29:43,18372,39.1,-58.400423,33.497889,-22520602,15487911
C548,1,60467,4/20/2009,18:29:43,19502,14.1,-58.456862,33.476602,-22536606,15480147
C590,1,112949,4/20/2009,18:29:44,19207,23.5,-58.37836300000001,33.498684999999995,-22514617,15488201
C832,1,49869,4/20/2009,18:29:44,18373,39.6,-58.400209000000004,33.497895,-22520545,15487913
C548,1,60468,4/20/2009,18:29:44,19503,15.4,-58.456783,33.476584,-22536585,15480141
C590,1,112953,4/20/2009,18:29:45,19208,23.9,-58.37849399999999,33.498681,-22514653,15488200
C832,1,49870,4/20/2009,18:29:45,18374,40.3,-58.399992,33.4979,-22520486,15487915
C548,1,60469,4/20/2009,18:29:45,19504,18.1,-58.456694,33.476564,-22536562,15480133
C590,1,112955,4/20/2009,18:29:46,19209,25.1,-58.378629000000004,33.498675,-22514690,15488197
C832,1,49871,4/20/2009,18:29:46,18375,40.7,-58.399772999999996,33.497904999999996,-22520426,15487916
C548,1,60474,4/20/2009,18:29:46,19505,19.5,-58.45659499999999,33.476541999999995,-22536536,15480125
C590,1,112960,4/20/2009,18:29:47,19210,26.6,-58.378772,33.498669,-22514728,15488195
C832,1,49872,4/20/2009,18:29:47,18376,41.2,-58.399550000000005,33.497911,-22520366,15487919
C548,1,60475,4/20/2009,18:29:47,19506,20.8,-58.45648800000001,33.476519,-22536508,15480117
C590,1,112965,4/20/2009,18:29:48,19211,27.7,-58.378922,33.498663,-22514769,15488193
C832,1,50016,4/20/2009,18:29:48,18377,41.4,-58.399328,33.497917,-22520306,15487921
C548,1,60745,4/20/2009,18:29:48,19507,21.9,-58.456374,33.476495,-22536478,15480108
C590,1,112970,4/20/2009,18:29:49,19212,29.3,-58.37908,33.498656,-22514812,15488191
C832,1,50018,4/20/2009,18:29:49,18378,41.8,-58.39910400000001,33.497923,-22520245,15487923
C548,1,60746,4/20/2009,18:29:49,19508,23.3,-58.456254,33.476469,-22536446,15480099
C590,1,112972,4/20/2009,18:29:50,19213,30.4,-58.379245,33.498649,-22514857,15488188
C832,1,50019,4/20/2009,18:29:50,18379,41.6,-58.398877999999996,33.497928,-22520184,15487925
C548,1,60749,4/20/2009,18:29:50,19509,24.2,-58.45612800000001,33.476440999999994,-22536413,15480088
C590,1,112974,4/20/2009,18:29:51,19214,32.0,-58.379416000000006,33.498641,-22514903,15488185
C832,1,50020,4/20/2009,18:29:51,18380,40.9,-58.398656,33.497933,-22520124,15487927
C548,1,61166,4/20/2009,18:29:51,19510,26.4,-58.45599399999999,33.476409000000004,-22536378,15480077
C590,1,113137,4/20/2009,18:29:52,19215,33.6,-58.37959599999999,33.498633,-22514952,15488182
C832,1,50021,4/20/2009,18:29:52,18381,40.7,-58.39843499999999,33.497938,-22520064,15487929
C548,1,61168,4/20/2009,18:29:52,19511,29.1,-58.455845999999994,33.476372999999995,-22536340,15480064
C590,1,113139,4/20/2009,18:29:53,19216,35.1,-58.379785999999996,33.498625,-22515004,15488179
C832,1,50022,4/20/2009,18:29:53,18382,40.5,-58.398213999999996,33.497943,-22520004,15487930
C548,1,61175,4/20/2009,18:29:53,19512,31.5,-58.455685,33.476335,-22536298,15480050
C590,1,113377,4/20/2009,18:29:54,19217,36.7,-58.37998399999999,33.498616,-22515058,15488176
C832,1,50027,4/20/2009,18:29:54,18383,40.0,-58.39799599999999,33.497946999999996,-22519945,15487932
C548,1,61176,4/20/2009,18:29:54,19513,33.8,-58.455511,33.476294,-22536252,15480035
C590,1,113379,4/20/2009,18:29:55,19218,38.0,-58.38019,33.498607,-22515113,15488173
C832,1,50028,4/20/2009,18:29:55,18384,39.8,-58.397779,33.497953,-22519887,15487934
C548,1,61181,4/20/2009,18:29:55,19514,36.0,-58.455326,33.476252,-22536203,15480020
C590,1,113395,4/20/2009,18:29:56,19219,39.4,-58.380403,33.498598,-22515171,15488169
C832,1,50079,4/20/2009,18:29:56,18385,40.3,-58.39756199999999,33.497956,-22519828,15487935
C548,1,61182,4/20/2009,18:29:56,19515,37.6,-58.455129,33.476209999999995,-22536152,15480004
C590,1,113399,4/20/2009,18:29:57,19220,40.0,-58.380622,33.498585999999996,-22515231,15488165
C832,1,50224,4/20/2009,18:29:57,18386,40.7,-58.397341,33.49796,-22519768,15487937
C548,1,61183,4/20/2009,18:29:57,19516,39.1,-58.454924000000005,33.476168,-22536098,15479989
C590,1,113401,4/20/2009,18:29:58,19221,40.0,-58.380842,33.498575,-22515291,15488161
C832,1,50225,4/20/2009,18:29:58,18387,41.4,-58.397118000000006,33.497964,-22519707,15487938
C548,1,61184,4/20/2009,18:29:58,19517,39.6,-58.454717,33.476123,-22536044,15479972
C590,1,113403,4/20/2009,18:29:59,19222,40.3,-58.381062,33.498564,-22515350,15488157
C832,1,50226,4/20/2009,18:29:59,18388,42.1,-58.396891,33.497969,-22519646,15487940
C548,1,61185,4/20/2009,18:29:59,19518,39.8,-58.45450699999999,33.476076,-22535989,15479955
C590,1,113411,4/20/2009,18:30:00,19223,40.5,-58.381283999999994,33.498553,-22515411,15488153
C832,1,50230,4/20/2009,18:30:00,18389,42.7,-58.39666,33.497975,-22519584,15487942
C548,1,61186,4/20/2009,18:30:00,19519,40.0,-58.454295,33.476027,-22535933,15479938
C590,1,113413,4/20/2009,18:30:01,19224,40.9,-58.381508,33.498544,-22515472,15488150
C832,1,50231,4/20/2009,18:30:01,18390,43.0,-58.396427,33.497981,-22519520,15487944
C548,1,61244,4/20/2009,18:30:01,19520,40.5,-58.454083999999995,33.475978999999995,-22535878,15479920
C590,1,113415,4/20/2009,18:30:02,19225,40.9,-58.381733,33.498534,-22515533,15488146
C832,1,50232,4/20/2009,18:30:02,18391,42.3,-58.396196,33.497987,-22519458,15487946
C548,1,61246,4/20/2009,18:30:02,19521,40.7,-58.453869999999995,33.475931,-22535822,15479902
C590,1,113417,4/20/2009,18:30:03,19226,40.3,-58.381956,33.498526,-22515593,15488143
C832,1,50233,4/20/2009,18:30:03,18392,41.2,-58.395971,33.497991999999996,-22519397,15487948
C548,1,61247,4/20/2009,18:30:03,19522,40.9,-58.453654,33.475883,-22535765,15479885
C590,1,113449,4/20/2009,18:30:04,19227,40.3,-58.382177999999996,33.498515999999995,-22515653,15488140
C832,1,50234,4/20/2009,18:30:04,18393,40.3,-58.39575000000001,33.497996,-22519337,15487950
C548,1,61248,4/20/2009,18:30:04,19523,41.8,-58.453436999999994,33.475835,-22535708,15479867
C590,1,113453,4/20/2009,18:30:05,19228,40.7,-58.382400000000004,33.498505,-22515714,15488135
C832,1,50237,4/20/2009,18:30:05,18394,40.0,-58.395533,33.498001,-22519278,15487952
C548,1,61256,4/20/2009,18:30:05,19524,41.8,-58.45321800000001,33.475786,-22535651,15479850
C590,1,113455,4/20/2009,18:30:06,19229,41.4,-58.382626,33.498494,-22515775,15488131
C832,1,50238,4/20/2009,18:30:06,18395,40.3,-58.395315,33.498007,-22519219,15487954
C548,1,61257,4/20/2009,18:30:06,19525,42.5,-58.452996999999996,33.475736,-22535593,15479831
C590,1,113457,4/20/2009,18:30:07,19230,41.6,-58.382855000000006,33.498484000000005,-22515837,15488128
C832,1,50239,4/20/2009,18:30:07,18396,40.7,-58.395095,33.498013,-22519159,15487956
C548,1,61258,4/20/2009,18:30:07,19526,41.6,-58.452777,33.475685,-22535536,15479813
C590,1,113468,4/20/2009,18:30:08,19231,42.1,-58.383084,33.498473,-22515900,15488124
C832,1,50380,4/20/2009,18:30:08,18397,41.4,-58.394873000000004,33.498019,-22519099,15487958
C548,1,61395,4/20/2009,18:30:08,19527,41.6,-58.452562,33.475635,-22535479,15479794
C590,1,113470,4/20/2009,18:30:09,19232,43.0,-58.38332,33.498465,-22515964,15488121
C832,1,50385,4/20/2009,18:30:09,18398,41.8,-58.394648000000004,33.498026,-22519038,15487961
C548,1,61396,4/20/2009,18:30:09,19528,41.2,-58.452349,33.475584000000005,-22535423,15479776
C590,1,113472,4/20/2009,18:30:10,19233,43.8,-58.383557999999994,33.498458,-22516028,15488118
C832,1,50386,4/20/2009,18:30:10,18399,42.7,-58.394418,33.498034000000004,-22518976,15487964
C548,1,61397,4/20/2009,18:30:10,19529,40.7,-58.452135999999996,33.475535,-22535368,15479758
C590,1,113474,4/20/2009,18:30:11,19234,44.3,-58.383801000000005,33.498451,-22516094,15488116
C832,1,50387,4/20/2009,18:30:11,18400,43.6,-58.394183,33.49804,-22518912,15487966
C548,1,61679,4/20/2009,18:30:11,19530,40.0,-58.451926,33.475488,-22535313,15479741
C590,1,113483,4/20/2009,18:30:12,19235,44.7,-58.384045,33.498443,-22516160,15488113
C832,1,50388,4/20/2009,18:30:12,18401,44.1,-58.39394399999999,33.498046,-22518848,15487968
C548,1,61681,4/20/2009,18:30:12,19531,39.8,-58.451717,33.475442,-22535258,15479724
C590,1,113485,4/20/2009,18:30:13,19236,45.2,-58.384294,33.498438,-22516228,15488111
C832,1,50413,4/20/2009,18:30:13,18402,44.7,-58.393703,33.498053000000006,-22518782,15487970
C548,1,61685,4/20/2009,18:30:13,19532,39.6,-58.451510999999996,33.475395,-22535204,15479707
C590,1,113487,4/20/2009,18:30:14,19237,45.6,-58.38454499999999,33.498433,-22516296,15488109
C832,1,50415,4/20/2009,18:30:14,18403,45.2,-58.39345899999999,33.498058,-22518716,15487972
C548,1,61686,4/20/2009,18:30:14,19533,38.7,-58.451308,33.475347,-22535151,15479690
C590,1,113508,4/20/2009,18:30:15,19238,45.6,-58.384795999999994,33.498427,-22516364,15488107
C832,1,50416,4/20/2009,18:30:15,18404,45.9,-58.393209999999996,33.498063,-22518649,15487974
C548,1,61687,4/20/2009,18:30:15,19534,37.6,-58.45111,33.475301,-22535099,15479673
C590,1,113516,4/20/2009,18:30:16,19239,46.1,-58.385048,33.498422,-22516432,15488105
C832,1,50421,4/20/2009,18:30:16,18405,46.3,-58.39295899999999,33.498067999999996,-22518581,15487976
C548,1,61688,4/20/2009,18:30:16,19535,37.1,-58.450917000000004,33.475257,-22535049,15479656
C590,1,113518,4/20/2009,18:30:17,19240,46.5,-58.385301999999996,33.498416,-22516501,15488103
C832,1,50423,4/20/2009,18:30:17,18406,46.3,-58.392708,33.498076,-22518513,15487979
C548,1,61693,4/20/2009,18:30:17,19536,37.6,-58.450723999999994,33.475211,-22534998,15479640
C590,1,113520,4/20/2009,18:30:18,19241,46.5,-58.38555600000001,33.498409,-22516569,15488100
C832,1,50424,4/20/2009,18:30:18,18407,44.7,-58.392461,33.498083,-22518446,15487982
C548,1,61694,4/20/2009,18:30:18,19537,38.7,-58.450525999999996,33.475164,-22534946,15479623
C590,1,113522,4/20/2009,18:30:19,19242,46.3,-58.38580999999999,33.498402,-22516638,15488098
C832,1,50425,4/20/2009,18:30:19,18408,41.4,-58.392228,33.498090000000005,-22518383,15487984
C548,1,61695,4/20/2009,18:30:19,19538,38.9,-58.450322,33.475119,-22534893,15479606
C590,1,113530,4/20/2009,18:30:20,19243,45.9,-58.386061999999995,33.498397,-22516707,15488096
C832,1,50426,4/20/2009,18:30:20,18409,38.7,-58.392013000000006,33.498094,-22518324,15487986
C548,1,61696,4/20/2009,18:30:20,19539,39.6,-58.450115,33.475076,-22534839,15479590
C590,1,113532,4/20/2009,18:30:21,19244,45.4,-58.386312000000004,33.498391999999996,-22516774,15488094
C832,1,50449,4/20/2009,18:30:21,18410,38.3,-58.391805000000005,33.498098999999996,-22518268,15487987
C548,1,61721,4/20/2009,18:30:21,19540,40.0,-58.449906999999996,33.47503,-22534784,15479574
C590,1,113534,4/20/2009,18:30:22,19245,44.7,-58.386557999999994,33.498387,-22516841,15488092
C832,1,50450,4/20/2009,18:30:22,18411,38.5,-58.391598,33.498103,-22518212,15487989
C548,1,61723,4/20/2009,18:30:22,19541,40.9,-58.449697,33.474982000000004,-22534729,15479556
C590,1,113536,4/20/2009,18:30:23,19246,44.1,-58.386799999999994,33.498383000000004,-22516906,15488091
C832,1,50451,4/20/2009,18:30:23,18412,39.6,-58.391385,33.498109,-22518154,15487991
C548,1,61724,4/20/2009,18:30:23,19542,41.2,-58.449484,33.474934000000005,-22534673,15479539
C590,1,113544,4/20/2009,18:30:24,19247,43.4,-58.38704,33.498379,-22516971,15488089
C832,1,50452,4/20/2009,18:30:24,18413,40.7,-58.39116700000001,33.498114,-22518095,15487993
C548,1,61725,4/20/2009,18:30:24,19543,41.2,-58.44927,33.474886,-22534617,15479521
C590,1,113579,4/20/2009,18:30:25,19248,43.2,-58.387277,33.498375,-22517035,15488088
C832,1,50453,4/20/2009,18:30:25,18414,41.6,-58.390945,33.498119,-22518035,15487994
C548,1,61729,4/20/2009,18:30:25,19544,41.6,-58.449056,33.474835999999996,-22534561,15479503
C590,1,113583,4/20/2009,18:30:26,19249,42.7,-58.387512,33.49837,-22517099,15488086
C832,1,50454,4/20/2009,18:30:26,18415,42.7,-58.39071700000001,33.498125,-22517973,15487997
C548,1,61730,4/20/2009,18:30:26,19545,42.1,-58.448837999999995,33.474787,-22534504,15479485
C590,1,113585,4/20/2009,18:30:27,19250,42.5,-58.387744999999995,33.498364,-22517162,15488084
C832,1,50455,4/20/2009,18:30:27,18416,44.1,-58.39048199999999,33.498135,-22517909,15488001
C548,1,61731,4/20/2009,18:30:27,19546,41.8,-58.44861999999999,33.474738,-22534447,15479467
C590,1,113593,4/20/2009,18:30:28,19251,43.0,-58.387979,33.498359,-22517226,15488082
C832,1,50456,4/20/2009,18:30:28,18417,45.2,-58.390240000000006,33.498145,-22517844,15488004
C548,1,61737,4/20/2009,18:30:28,19547,41.8,-58.448403,33.474689,-22534390,15479449
C590,1,113595,4/20/2009,18:30:29,19252,42.7,-58.388214000000005,33.498353,-22517289,15488080
C832,1,50457,4/20/2009,18:30:29,18418,45.2,-58.389994,33.498157,-22517777,15488008
C548,1,61771,4/20/2009,18:30:29,19548,41.6,-58.44818599999999,33.474638,-22534333,15479431
C590,1,113597,4/20/2009,18:30:30,19253,43.2,-58.388451,33.498348,-22517354,15488078
C832,1,50462,4/20/2009,18:30:30,18419,45.0,-58.38975000000001,33.49817,-22517710,15488013
C548,1,61772,4/20/2009,18:30:30,19549,41.8,-58.44797,33.474589,-22534277,15479413
C590,1,113599,4/20/2009,18:30:31,19254,43.4,-58.38869,33.498342,-22517418,15488076
C832,1,50496,4/20/2009,18:30:31,18420,44.5,-58.38950799999999,33.498185,-22517645,15488019
C548,1,61773,4/20/2009,18:30:31,19550,41.2,-58.447755,33.474539,-22534220,15479395
C590,1,113912,4/20/2009,18:30:32,19255,43.4,-58.388926999999995,33.498335,-22517482,15488073
C832,1,50498,4/20/2009,18:30:32,18421,43.8,-58.389269,33.498201,-22517579,15488024
C548,1,61774,4/20/2009,18:30:32,19551,39.1,-58.447546,33.474493,-22534166,15479378
C590,1,113914,4/20/2009,18:30:33,19256,43.2,-58.389162999999996,33.498329,-22517546,15488071
C832,1,50499,4/20/2009,18:30:33,18422,43.4,-58.389033,33.498216,-22517515,15488030
C548,1,61775,4/20/2009,18:30:33,19552,37.1,-58.447349,33.47445,-22534114,15479362
C590,1,114308,4/20/2009,18:30:34,19257,43.0,-58.389397,33.498321000000004,-22517610,15488068
C832,1,50500,4/20/2009,18:30:34,18423,43.2,-58.388797999999994,33.498231,-22517451,15488035
C548,1,61776,4/20/2009,18:30:34,19553,36.5,-58.447159,33.474408000000004,-22534064,15479347
C590,1,114319,4/20/2009,18:30:35,19258,42.5,-58.38963000000001,33.498315000000005,-22517673,15488066
C832,1,50501,4/20/2009,18:30:35,18424,43.0,-58.388564,33.498245000000004,-22517388,15488041
C548,1,61801,4/20/2009,18:30:35,19554,36.2,-58.44697099999999,33.474365999999996,-22534015,15479331
C590,1,114329,4/20/2009,18:30:36,19259,42.1,-58.38986,33.498309000000006,-22517735,15488064
C832,1,50502,4/20/2009,18:30:36,18425,42.3,-58.388335,33.498259999999995,-22517325,15488046
C548,1,61803,4/20/2009,18:30:36,19555,36.7,-58.446782,33.474323999999996,-22533966,15479316
C590,1,114331,4/20/2009,18:30:37,19260,41.8,-58.390089,33.498304,-22517797,15488062
C832,1,50772,4/20/2009,18:30:37,18426,41.6,-58.388109,33.498274,-22517264,15488051
C548,1,61804,4/20/2009,18:30:37,19556,36.7,-58.44659200000001,33.474282,-22533916,15479301
C590,1,114333,4/20/2009,18:30:38,19261,41.8,-58.39031899999999,33.498298999999996,-22517860,15488060
C832,1,50773,4/20/2009,18:30:38,18427,41.4,-58.387885,33.498288,-22517203,15488056
C548,1,61805,4/20/2009,18:30:38,19557,37.1,-58.446400999999994,33.474241,-22533865,15479286
C590,1,114335,4/20/2009,18:30:39,19262,42.1,-58.39054899999999,33.498295,-22517922,15488059
C832,1,50774,4/20/2009,18:30:39,18428,41.6,-58.38766,33.498298999999996,-22517142,15488060
C548,1,61806,4/20/2009,18:30:39,19558,37.4,-58.446208,33.474198,-22533815,15479270
C590,1,114343,4/20/2009,18:30:40,19263,42.1,-58.39077900000001,33.498290999999995,-22517984,15488057
C832,1,50919,4/20/2009,18:30:40,18429,42.3,-58.387433,33.498307000000004,-22517080,15488063
C548,1,61811,4/20/2009,18:30:40,19559,37.4,-58.446012999999994,33.474154,-22533764,15479254
C590,1,114345,4/20/2009,18:30:41,19264,42.3,-58.391009999999994,33.498284999999996,-22518047,15488055
C832,1,50921,4/20/2009,18:30:41,18430,43.2,-58.387202,33.498315000000005,-22517017,15488066
C548,1,61815,4/20/2009,18:30:41,19560,37.1,-58.445820999999995,33.474111,-22533714,15479238
C590,1,114347,4/20/2009,18:30:42,19265,42.7,-58.391243,33.49828,-22518110,15488053
C832,1,50922,4/20/2009,18:30:42,18431,44.1,-58.386966,33.498321999999995,-22516953,15488069
